imagem,real,pred,confidence,correta,olhos,nariz,boca,fundo
data_recortado/dataset_5_recortado/val\Andy_Roddick\Andy_Roddick_0011.jpg,Andy_Roddick,Andy_Roddick,0.34844887256622314,1,10.396165390526093,13.11014474060713,18.25627779735955,58.23741207150722
data_recortado/dataset_5_recortado/val\Angela_Bassett\Angela_Bassett_0001.jpg,Angela_Bassett,Angela_Bassett,0.3202012777328491,1,11.48024589013946,12.76523904026096,16.088794730537366,59.66572033906221
data_recortado/dataset_5_recortado/val\Angela_Bassett\Angela_Bassett_0006.jpg,Angela_Bassett,Tom_Daschle,0.030133748427033424,0,17.171174074432635,10.025721201620048,6.391468934238931,66.41163578970838
data_recortado/dataset_5_recortado/val\Angela_Merkel\Angela_Merkel_0001.jpg,Angela_Merkel,Angela_Merkel,0.09704304486513138,1,11.143378515986715,6.965127048189703,14.111856073590777,67.7796383622328
data_recortado/dataset_5_recortado/val\Angelina_Jolie\Angelina_Jolie_0001.jpg,Angelina_Jolie,Angelina_Jolie,0.6589129567146301,1,14.903112111779624,17.027856765972462,13.401153641324058,54.667877480923856
data_recortado/dataset_5_recortado/val\Angelina_Jolie\Angelina_Jolie_0004.jpg,Angelina_Jolie,Angelina_Jolie,0.28239381313323975,1,14.473175851179384,15.010684661914032,11.345838316775065,59.170301170131516
data_recortado/dataset_5_recortado/val\Angelina_Jolie\Angelina_Jolie_0008.jpg,Angelina_Jolie,Angelina_Jolie,0.5748347043991089,1,13.345729079516868,15.525863072065007,14.487816893300325,56.6405909551178
data_recortado/dataset_5_recortado/val\Angelina_Jolie\Angelina_Jolie_0009.jpg,Angelina_Jolie,Angelina_Jolie,0.8370258808135986,1,15.994082540813253,17.308770208109735,11.06626214596657,55.630885105110444
data_recortado/dataset_5_recortado/val\Ann_Veneman\Ann_Veneman_0001.jpg,Ann_Veneman,Ann_Veneman,0.14864814281463623,1,19.29384866957488,9.898316357157313,4.7148227019890285,66.09301227127878
data_recortado/dataset_5_recortado/val\Ann_Veneman\Ann_Veneman_0002.jpg,Ann_Veneman,Ann_Veneman,0.9065237045288086,1,11.986722537409019,13.723466544423117,21.08493789892373,53.20487301924414
data_recortado/dataset_5_recortado/val\Ann_Veneman\Ann_Veneman_0011.jpg,Ann_Veneman,Ann_Veneman,0.42806097865104675,1,13.3006139033673,14.852365398138762,14.289868279923713,57.557152418570226
data_recortado/dataset_5_recortado/val\Anna_Kournikova\Anna_Kournikova_0001.jpg,Anna_Kournikova,Anna_Kournikova,0.09384851902723312,1,14.985461834928564,15.196870799177566,12.73047606713654,57.08719129875733
data_recortado/dataset_5_recortado/val\Anna_Kournikova\Anna_Kournikova_0002.jpg,Anna_Kournikova,Kim_Clijsters,0.0581347793340683,0,17.067122286889877,15.742349789886436,9.97391337845076,57.21661454477293
data_recortado/dataset_5_recortado/val\Anna_Kournikova\Anna_Kournikova_0011.jpg,Anna_Kournikova,Anna_Kournikova,0.4560587704181671,1,20.904632871500965,13.41873294784658,8.183386959279659,57.4932472213728
data_recortado/dataset_5_recortado/val\Antonio_Banderas\Antonio_Banderas_0001.jpg,Antonio_Banderas,Colin_Powell,0.17360445857048035,0,19.37863950144875,15.583094268806926,11.004794060966072,54.03347216877825
data_recortado/dataset_5_recortado/val\Antonio_Palocci\Antonio_Palocci_0001.jpg,Antonio_Palocci,Antonio_Palocci,0.3851970434188843,1,11.159135185814446,8.036925051659674,17.510692508123924,63.293247254401955
data_recortado/dataset_5_recortado/val\Antonio_Palocci\Antonio_Palocci_0002.jpg,Antonio_Palocci,Antonio_Palocci,0.6718543767929077,1,9.459537876869076,12.3799782634323,24.59081045209161,53.56967340760701
data_recortado/dataset_5_recortado/val\Ari_Fleischer\Ari_Fleischer_0001.jpg,Ari_Fleischer,Ari_Fleischer,0.25859665870666504,1,13.814374662077618,9.247953219282177,15.807672889422033,61.12999922921817
data_recortado/dataset_5_recortado/val\Ari_Fleischer\Ari_Fleischer_0002.jpg,Ari_Fleischer,Ari_Fleischer,0.8905457854270935,1,16.632862902946354,12.163511881115074,13.482863497872618,57.72076171806596
data_recortado/dataset_5_recortado/val\Ari_Fleischer\Ari_Fleischer_0011.jpg,Ari_Fleischer,Ari_Fleischer,0.939298152923584,1,17.436185863165882,15.281377202979813,17.21413281741324,50.06830411644106
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0004.jpg,Ariel_Sharon,Ariel_Sharon,0.8437727093696594,1,5.615656614310812,7.225344967334352,21.490511550712284,65.66848686764256
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0005.jpg,Ariel_Sharon,Ariel_Sharon,0.9873232245445251,1,17.068644805032346,10.9256544095202,13.078961531895313,58.92673925355214
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0012.jpg,Ariel_Sharon,Ariel_Sharon,0.9528377056121826,1,15.891699550852609,17.276638233119318,12.763461842553394,54.06820037347468
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0014.jpg,Ariel_Sharon,Ariel_Sharon,0.985612690448761,1,11.164493098552743,11.051493221471583,18.948138148943137,58.835875531032535
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0015.jpg,Ariel_Sharon,Ariel_Sharon,0.9888511300086975,1,14.579806784732053,8.948137546777385,12.008207861414943,64.46384780707562
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0018.jpg,Ariel_Sharon,Ariel_Sharon,0.9157195091247559,1,8.44515928748373,10.414214618928463,20.370120081512475,60.77050601207534
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0028.jpg,Ariel_Sharon,Ariel_Sharon,0.9815129041671753,1,6.235621678476082,8.258648925823975,20.763591443560255,64.74213795213969
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0029.jpg,Ariel_Sharon,Ariel_Sharon,0.8875203728675842,1,10.99621717540626,13.085355443405582,16.132340667791162,59.786086713397
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0032.jpg,Ariel_Sharon,Ariel_Sharon,0.9864659905433655,1,7.156582492331664,7.401077363918627,21.469653732659406,63.97268641109031
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0033.jpg,Ariel_Sharon,Ariel_Sharon,0.9917042255401611,1,14.832024732961147,9.661296486041705,13.74275685475302,61.76392192624413
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0036.jpg,Ariel_Sharon,Ariel_Sharon,0.9392484426498413,1,7.102734925757709,8.89949562702859,21.474533686323067,62.52323576089063
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0055.jpg,Ariel_Sharon,Ariel_Sharon,0.9824271202087402,1,8.701663921624446,9.714205931084614,21.076907051450483,60.50722309584046
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0069.jpg,Ariel_Sharon,Ariel_Sharon,0.9786226153373718,1,12.82459523580848,12.962537604005984,14.156466549402388,60.05640061078314
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0070.jpg,Ariel_Sharon,Ariel_Sharon,0.9753308296203613,1,9.362120624832027,9.546295878557725,19.99431417595798,61.097269320652266
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0076.jpg,Ariel_Sharon,Ariel_Sharon,0.9705201983451843,1,9.20726795035619,10.426815474061577,17.154737168903452,63.21117940667878
data_recortado/dataset_5_recortado/val\Ariel_Sharon\Ariel_Sharon_0077.jpg,Ariel_Sharon,Ariel_Sharon,0.9850019812583923,1,11.277753032249375,10.308813845866988,17.867159038858706,60.54627408302493
data_recortado/dataset_5_recortado/val\Arminio_Fraga\Arminio_Fraga_0001.jpg,Arminio_Fraga,Laura_Bush,0.08128629624843597,0,17.790873024677133,20.427728359516518,15.500204619125025,46.281193996681324
data_recortado/dataset_5_recortado/val\Arminio_Fraga\Arminio_Fraga_0006.jpg,Arminio_Fraga,Arminio_Fraga,0.3937297761440277,1,14.69235631896633,11.72209714777436,10.743120398717481,62.842426134541824
data_recortado/dataset_5_recortado/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0002.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.8434423804283142,1,10.490852647517636,13.416021880772465,19.48195546542658,56.61117000628332
data_recortado/dataset_5_recortado/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0006.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.8586238026618958,1,11.355761311663269,12.603874613184747,16.456680143210104,59.583683931941884
data_recortado/dataset_5_recortado/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0007.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.7698296308517456,1,10.867383765813495,12.611449496467552,15.476848939846024,61.04431779787293
data_recortado/dataset_5_recortado/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0008.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.12190739810466766,1,8.851021976973444,7.522352810039221,16.168359967313677,67.45826524567366
data_recortado/dataset_5_recortado/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0009.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.7797977924346924,1,13.66516799424539,16.26942469903772,17.79485039856889,52.270556908148
data_recortado/dataset_5_recortado/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0015.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.19082367420196533,1,12.548062888088866,14.335772354824652,16.183200695804565,56.932964061281915
data_recortado/dataset_5_recortado/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0016.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.8825269937515259,1,14.813693760573985,15.797757709502045,17.183680199620113,52.20486833030386
data_recortado/dataset_5_recortado/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0018.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.6954447627067566,1,15.183265169385807,16.492048520577,14.605146206857437,53.71954010317975
data_recortado/dataset_5_recortado/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0041.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.9055136442184448,1,12.37234100962911,13.109364928645086,16.420720735589523,58.09757332613628
data_recortado/dataset_5_recortado/val\Arnoldo_Aleman\Arnoldo_Aleman_0001.jpg,Arnoldo_Aleman,Arnoldo_Aleman,0.20637555420398712,1,11.860595238686988,12.080140931365909,17.98427256628589,58.07499126366121
data_recortado/dataset_5_recortado/val\Ashanti\Ashanti_0001.jpg,Ashanti,Ashanti,0.41237881779670715,1,10.902402911050014,12.646963645545542,14.839092729081136,61.61154071432331
data_recortado/dataset_5_recortado/val\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0001.jpg,Atal_Bihari_Vajpayee,Atal_Bihari_Vajpayee,0.9620280861854553,1,18.208232762859613,10.952384292554061,12.078776254001257,58.76060669058507
data_recortado/dataset_5_recortado/val\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0004.jpg,Atal_Bihari_Vajpayee,Atal_Bihari_Vajpayee,0.38083478808403015,1,20.232166842767807,14.480430850377305,6.669317009830633,58.61808529702426
data_recortado/dataset_5_recortado/val\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0008.jpg,Atal_Bihari_Vajpayee,Atal_Bihari_Vajpayee,0.9375845193862915,1,20.413106959605983,12.967471418666932,10.866240410591425,55.75318121113566
data_recortado/dataset_5_recortado/val\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0009.jpg,Atal_Bihari_Vajpayee,Atal_Bihari_Vajpayee,0.9721910953521729,1,19.08293179633667,13.072527169372497,12.074690912271452,55.769850122019385
data_recortado/dataset_5_recortado/val\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0021.jpg,Atal_Bihari_Vajpayee,Atal_Bihari_Vajpayee,0.22874003648757935,1,18.36255765178974,6.295226761329743,4.128931434564126,71.21328415231639
data_recortado/dataset_5_recortado/val\Ben_Affleck\Ben_Affleck_0001.jpg,Ben_Affleck,Ben_Affleck,0.11796654760837555,1,17.99966804043725,15.645894516348708,15.794840207851427,50.55959723536261
data_recortado/dataset_5_recortado/val\Ben_Affleck\Ben_Affleck_0006.jpg,Ben_Affleck,Ben_Affleck,0.24485325813293457,1,18.54604312999874,11.759278351364786,12.064395058217542,57.63028346041893
data_recortado/dataset_5_recortado/val\Benazir_Bhutto\Benazir_Bhutto_0001.jpg,Benazir_Bhutto,Walter_Mondale,0.05976448580622673,0,19.59902135383852,10.740364564232134,6.470813506148743,63.1898005757806
data_recortado/dataset_5_recortado/val\Benjamin_Netanyahu\Benjamin_Netanyahu_0001.jpg,Benjamin_Netanyahu,Benjamin_Netanyahu,0.13004069030284882,1,18.03340620683387,15.483734604837721,13.365943127112253,53.11691606121615
data_recortado/dataset_5_recortado/val\Bernard_Law\Bernard_Law_0001.jpg,Bernard_Law,Dennis_Hastert,0.11764559149742126,0,21.401845470891487,8.352554109989644,3.915648087696064,66.3299523314228
data_recortado/dataset_5_recortado/val\Bertie_Ahern\Bertie_Ahern_0001.jpg,Bertie_Ahern,Alvaro_Uribe,0.07981006056070328,0,17.331800775298973,13.377501644487284,8.731088043606386,60.55960953660736
data_recortado/dataset_5_recortado/val\Bill_Clinton\Bill_Clinton_0001.jpg,Bill_Clinton,Bill_Clinton,0.7321441173553467,1,14.031372249381985,14.797093464625256,14.079650648256873,57.09188363773588
data_recortado/dataset_5_recortado/val\Bill_Clinton\Bill_Clinton_0004.jpg,Bill_Clinton,Bill_Clinton,0.945803165435791,1,17.33573323442112,15.624585877792615,13.602505561380465,53.4371753264058
data_recortado/dataset_5_recortado/val\Bill_Clinton\Bill_Clinton_0008.jpg,Bill_Clinton,Bill_Clinton,0.9192942976951599,1,17.75156932572046,14.50820480781411,11.408100794669748,56.33212507179568
data_recortado/dataset_5_recortado/val\Bill_Clinton\Bill_Clinton_0009.jpg,Bill_Clinton,Bill_Clinton,0.8042349219322205,1,13.29605925135482,14.765452935854999,14.40308702346466,57.53540078932552
data_recortado/dataset_5_recortado/val\Bill_Clinton\Bill_Clinton_0021.jpg,Bill_Clinton,Bill_Clinton,0.9431471228599548,1,19.449241364968845,14.84381123607883,10.141112348872285,55.56583505008004
data_recortado/dataset_5_recortado/val\Bill_Clinton\Bill_Clinton_0024.jpg,Bill_Clinton,Bill_Clinton,0.9086282849311829,1,14.44780196810877,14.242244194489412,12.402509167971637,58.90744466943018
data_recortado/dataset_5_recortado/val\Bill_Frist\Bill_Frist_0001.jpg,Bill_Frist,Bill_Frist,0.030594415962696075,1,18.029909414717554,8.742159375979234,4.962352732073209,68.26557847723001
data_recortado/dataset_5_recortado/val\Bill_Frist\Bill_Frist_0002.jpg,Bill_Frist,Dominique_de_Villepin,0.04035256803035736,0,20.43541770253975,5.727417297064435,8.360409334350114,65.4767556660457
data_recortado/dataset_5_recortado/val\Bill_Gates\Bill_Gates_0001.jpg,Bill_Gates,Bill_Gates,0.4824051558971405,1,19.226104138490584,6.233673972802165,6.986244229553233,67.55397765915401
data_recortado/dataset_5_recortado/val\Bill_Gates\Bill_Gates_0004.jpg,Bill_Gates,Bill_Gates,0.2673753798007965,1,17.1230146629393,12.461670651239645,7.258824069228141,63.15649061659291
data_recortado/dataset_5_recortado/val\Bill_Gates\Bill_Gates_0005.jpg,Bill_Gates,Bill_Gates,0.8146306872367859,1,20.655633206617374,12.465287731261796,5.450391054370794,61.42868800775003
