imagem,real,pred,confidence,correta,olhos,nariz,boca,fundo
data/dataset_5/val\Al_Sharpton\Al_Sharpton_0006.jpg,Al_Sharpton,Roh_Moo-hyun,0.19021913409233093,0,15.530964282612757,5.132082983099282,9.743790798125266,69.5931619361627
data/dataset_5/val\Alan_Greenspan\Alan_Greenspan_0001.jpg,Alan_Greenspan,Jacques_Chirac,0.03583436459302902,0,11.520617454358835,6.508285338195382,4.147955646076905,77.82314156136887
data/dataset_5/val\Alastair_Campbell\Alastair_Campbell_0001.jpg,Alastair_Campbell,Jennifer_Capriati,0.10417582094669342,0,13.581595604058698,16.022083977263176,16.60782488193188,53.78849553674625
data/dataset_5/val\Albert_Costa\Albert_Costa_0001.jpg,Albert_Costa,Albert_Costa,0.051224756985902786,1,15.934740845727116,4.637440289990284,12.756459281379234,66.67135958290336
data/dataset_5/val\Albert_Costa\Albert_Costa_0006.jpg,Albert_Costa,Naomi_Watts,0.06951875239610672,0,11.900404930480505,11.019423831948362,14.915154231645243,62.16501700592589
data/dataset_5/val\Alejandro_Toledo\Alejandro_Toledo_0002.jpg,Alejandro_Toledo,John_Ashcroft,0.19356006383895874,0,14.409255385468514,15.799492769105907,12.988940851070579,56.802310994355
data/dataset_5/val\Alejandro_Toledo\Alejandro_Toledo_0006.jpg,Alejandro_Toledo,Alejandro_Toledo,0.2118716686964035,1,20.975973201199754,10.683598395885015,5.079983388908357,63.260445014006876
data/dataset_5/val\Alejandro_Toledo\Alejandro_Toledo_0007.jpg,Alejandro_Toledo,Alejandro_Toledo,0.2829579710960388,1,19.4071294192819,13.152812742078305,7.989929053214404,59.45012878542539
data/dataset_5/val\Alejandro_Toledo\Alejandro_Toledo_0008.jpg,Alejandro_Toledo,John_Ashcroft,0.2484869658946991,0,12.350381288683309,14.665684234831899,16.781225542219477,56.20270893426532
data/dataset_5/val\Alejandro_Toledo\Alejandro_Toledo_0009.jpg,Alejandro_Toledo,Alejandro_Toledo,0.08821775764226913,1,17.720218866028418,14.643180397554813,6.753442251148501,60.88315848526827
data/dataset_5/val\Alejandro_Toledo\Alejandro_Toledo_0015.jpg,Alejandro_Toledo,Alejandro_Toledo,0.2999555766582489,1,19.904632054019977,16.00694170555646,7.145404681456962,56.9430215589666
data/dataset_5/val\Alejandro_Toledo\Alejandro_Toledo_0016.jpg,Alejandro_Toledo,Alejandro_Toledo,0.29726800322532654,1,22.06015356052874,17.2117618653435,8.966124642697373,51.76195993143038
data/dataset_5/val\Alejandro_Toledo\Alejandro_Toledo_0018.jpg,Alejandro_Toledo,Alejandro_Toledo,0.10895264893770218,1,10.996007362493113,9.749233505040953,16.29964629399143,62.955112838474506
data/dataset_5/val\Ali_Naimi\Ali_Naimi_0001.jpg,Ali_Naimi,George_W_Bush,0.1556818187236786,0,4.532767636951038,1.8177305010352822,13.104843609206185,80.54465825280751
data/dataset_5/val\Ali_Naimi\Ali_Naimi_0002.jpg,Ali_Naimi,Arnold_Schwarzenegger,0.10924960672855377,0,20.043907133537783,16.349217112924514,12.401177201228093,51.20569855230961
data/dataset_5/val\Allyson_Felix\Allyson_Felix_0001.jpg,Allyson_Felix,Serena_Williams,0.06680616736412048,0,9.070012284816674,6.5992011023877595,17.745024469459466,66.5857621433361
data/dataset_5/val\Alvaro_Uribe\Alvaro_Uribe_0002.jpg,Alvaro_Uribe,Gerhard_Schroeder,0.31636297702789307,0,18.639680191428607,13.843305239833015,7.255128278806317,60.26188628993206
data/dataset_5/val\Alvaro_Uribe\Alvaro_Uribe_0005.jpg,Alvaro_Uribe,Naomi_Watts,0.02685602568089962,0,11.342052684148404,10.993587273543914,14.448852464702297,63.215507577605386
data/dataset_5/val\Alvaro_Uribe\Alvaro_Uribe_0008.jpg,Alvaro_Uribe,George_Robertson,0.0353570282459259,0,21.012805751774547,15.463450820943677,6.6650016255004605,56.85874180178131
data/dataset_5/val\Alvaro_Uribe\Alvaro_Uribe_0016.jpg,Alvaro_Uribe,Vladimir_Putin,0.09152425825595856,0,20.59357056080585,11.729863029044404,6.307984965319404,61.36858144483034
data/dataset_5/val\Alvaro_Uribe\Alvaro_Uribe_0018.jpg,Alvaro_Uribe,Alvaro_Uribe,0.1339055299758911,1,23.52081614705509,6.374624945090201,4.086648772393427,66.01791013546128
data/dataset_5/val\Alvaro_Uribe\Alvaro_Uribe_0024.jpg,Alvaro_Uribe,Ari_Fleischer,0.027025729417800903,0,17.752150445676723,15.477816120524713,12.675026549568353,54.09500688423021
data/dataset_5/val\Alvaro_Uribe\Alvaro_Uribe_0035.jpg,Alvaro_Uribe,Jennifer_Capriati,0.09133392572402954,0,22.240546423249963,13.919222701610058,5.86659500860555,57.97363586653443
data/dataset_5/val\Amelia_Vega\Amelia_Vega_0001.jpg,Amelia_Vega,Gloria_Macapagal_Arroyo,0.2219124436378479,0,20.978580097090184,17.660209912112848,10.306504293356587,51.05470569744038
data/dataset_5/val\Amelia_Vega\Amelia_Vega_0006.jpg,Amelia_Vega,Gloria_Macapagal_Arroyo,0.10543429106473923,0,19.352892771678604,16.733493981015783,10.384861646552993,53.52875160075262
data/dataset_5/val\Amelie_Mauresmo\Amelie_Mauresmo_0001.jpg,Amelie_Mauresmo,Jennifer_Capriati,0.05199955403804779,0,23.812254318653167,3.091281482340271,6.229070422935599,66.86739377607095
data/dataset_5/val\Amelie_Mauresmo\Amelie_Mauresmo_0004.jpg,Amelie_Mauresmo,Amelie_Mauresmo,0.1451236456632614,1,20.243458257329063,9.414343046487256,7.6956964883389105,62.64650220784477
data/dataset_5/val\Amelie_Mauresmo\Amelie_Mauresmo_0008.jpg,Amelie_Mauresmo,Amelie_Mauresmo,0.3718613386154175,1,18.859461751625524,8.791278025144392,9.949190009484418,62.40007021374567
data/dataset_5/val\Amelie_Mauresmo\Amelie_Mauresmo_0009.jpg,Amelie_Mauresmo,Amelie_Mauresmo,0.2950211465358734,1,21.63090157623535,9.952553326613593,6.156655870172006,62.259889226979055
data/dataset_5/val\Amelie_Mauresmo\Amelie_Mauresmo_0021.jpg,Amelie_Mauresmo,Julie_Gerberding,0.06000184267759323,0,17.355779961828954,18.183134030403938,8.787436428457804,55.673649579309306
data/dataset_5/val\Ana_Guevara\Ana_Guevara_0001.jpg,Ana_Guevara,Gloria_Macapagal_Arroyo,0.15226538479328156,0,20.842957022809294,16.700064281954074,12.540144028948522,49.91683466628811
data/dataset_5/val\Ana_Guevara\Ana_Guevara_0006.jpg,Ana_Guevara,David_Beckham,0.13263076543807983,0,8.41467139820782,8.102593511506146,17.002292682868195,66.48044240741784
data/dataset_5/val\Ana_Palacio\Ana_Palacio_0001.jpg,Ana_Palacio,Jackie_Chan,0.02899988554418087,0,14.937912989604756,10.527807826061517,14.10253079523579,60.43174838909794
data/dataset_5/val\Ana_Palacio\Ana_Palacio_0002.jpg,Ana_Palacio,David_Beckham,0.08937469869852066,0,14.661983095883475,11.631265394094022,13.238759368978476,60.46799214104403
data/dataset_5/val\Andre_Agassi\Andre_Agassi_0002.jpg,Andre_Agassi,Andre_Agassi,0.14325812458992004,1,16.2744208697748,15.65361637875714,10.34496937081918,57.72699338064888
data/dataset_5/val\Andre_Agassi\Andre_Agassi_0004.jpg,Andre_Agassi,John_Negroponte,0.04779365658760071,0,9.973308026700167,13.666645028733269,21.011846679105084,55.34820026546148
data/dataset_5/val\Andre_Agassi\Andre_Agassi_0005.jpg,Andre_Agassi,Lindsay_Davenport,0.04301134869456291,0,21.725950765572488,17.15990003773536,9.408533612080548,51.70561558461161
data/dataset_5/val\Andre_Agassi\Andre_Agassi_0008.jpg,Andre_Agassi,Andre_Agassi,0.12195354700088501,1,15.126404749804665,17.45892121923223,14.10842730902993,53.30624672193317
data/dataset_5/val\Andre_Agassi\Andre_Agassi_0015.jpg,Andre_Agassi,Andre_Agassi,0.10034981369972229,1,19.94366443966028,19.612459510894304,9.614593896967788,50.82928215247763
data/dataset_5/val\Andre_Agassi\Andre_Agassi_0016.jpg,Andre_Agassi,Andre_Agassi,0.07471536844968796,1,20.674834777010798,12.747559194755402,5.959942135123787,60.61766389311001
data/dataset_5/val\Andre_Agassi\Andre_Agassi_0018.jpg,Andre_Agassi,Andre_Agassi,0.07289284467697144,1,19.656502185027165,9.838841486077218,8.302792471918432,62.201863856977184
data/dataset_5/val\Andre_Agassi\Andre_Agassi_0024.jpg,Andre_Agassi,Andre_Agassi,0.0697064995765686,1,18.858823058193405,18.31093095785327,8.427233061546543,54.40301292240679
data/dataset_5/val\Andy_Roddick\Andy_Roddick_0001.jpg,Andy_Roddick,Zinedine_Zidane,0.02015005052089691,0,11.769540649069354,12.213835082506089,15.472238347619438,60.54438592080512
data/dataset_5/val\Andy_Roddick\Andy_Roddick_0002.jpg,Andy_Roddick,Guillermo_Coria,0.07591927796602249,0,20.71765070078038,11.321945073684574,7.315827249615281,60.64457697591977
data/dataset_5/val\Andy_Roddick\Andy_Roddick_0011.jpg,Andy_Roddick,Lleyton_Hewitt,0.07112022489309311,0,22.67677755399342,10.391258879133561,8.725708793002209,58.20625477387081
data/dataset_5/val\Angela_Bassett\Angela_Bassett_0001.jpg,Angela_Bassett,Serena_Williams,0.07502054423093796,0,9.788801543594502,10.824667361080639,14.583981703197365,64.80254939212749
data/dataset_5/val\Angela_Bassett\Angela_Bassett_0006.jpg,Angela_Bassett,Arnold_Schwarzenegger,0.056443896144628525,0,18.666784332132362,8.52120712581066,7.958375768898102,64.85363277315888
data/dataset_5/val\Angela_Merkel\Angela_Merkel_0001.jpg,Angela_Merkel,Michael_Schumacher,0.14915233850479126,0,6.693179529020861,7.304499088288553,19.220398794078722,66.78192258861186
data/dataset_5/val\Angelina_Jolie\Angelina_Jolie_0001.jpg,Angelina_Jolie,Angelina_Jolie,0.35382315516471863,1,14.990100475698942,16.9290090567978,12.774138302180813,55.30675216532245
data/dataset_5/val\Angelina_Jolie\Angelina_Jolie_0004.jpg,Angelina_Jolie,Gloria_Macapagal_Arroyo,0.31594645977020264,0,20.841828924006972,17.204648961339753,8.090080120790082,53.86344199386319
data/dataset_5/val\Angelina_Jolie\Angelina_Jolie_0008.jpg,Angelina_Jolie,Luiz_Inacio_Lula_da_Silva,0.0899137556552887,0,14.400403852452412,15.063467427061711,14.558692886257397,55.97743583422848
data/dataset_5/val\Angelina_Jolie\Angelina_Jolie_0009.jpg,Angelina_Jolie,Angelina_Jolie,0.3456128239631653,1,17.687285929505737,19.41843803055012,10.360725924325337,52.53355011561881
data/dataset_5/val\Ann_Veneman\Ann_Veneman_0001.jpg,Ann_Veneman,Serena_Williams,0.044080138206481934,0,20.218710304845636,23.540570738731255,10.710609875896854,45.53010908052625
data/dataset_5/val\Ann_Veneman\Ann_Veneman_0002.jpg,Ann_Veneman,David_Beckham,0.04467371851205826,0,14.14483518609764,17.345159574994746,17.381897060901284,51.12810817800633
data/dataset_5/val\Ann_Veneman\Ann_Veneman_0011.jpg,Ann_Veneman,Jennifer_Capriati,0.06927359849214554,0,12.168411239657875,13.317145095304006,15.254374458666232,59.26006920637189
data/dataset_5/val\Anna_Kournikova\Anna_Kournikova_0001.jpg,Anna_Kournikova,Hans_Blix,0.04585980996489525,0,15.813696563310447,14.112822476280586,14.29897190829937,55.7745090521096
data/dataset_5/val\Anna_Kournikova\Anna_Kournikova_0002.jpg,Anna_Kournikova,Amelie_Mauresmo,0.07952661067247391,0,12.918113660744892,8.690166733667521,8.484482461651393,69.9072371439362
data/dataset_5/val\Anna_Kournikova\Anna_Kournikova_0011.jpg,Anna_Kournikova,Jennifer_Capriati,0.065451979637146,0,21.920089271552676,3.7994952746839807,1.424772893960861,72.85564255980248
data/dataset_5/val\Antonio_Banderas\Antonio_Banderas_0001.jpg,Antonio_Banderas,Serena_Williams,0.05228859931230545,0,16.829830863677937,14.420131034013957,9.955686174682498,58.794351927625605
data/dataset_5/val\Antonio_Palocci\Antonio_Palocci_0001.jpg,Antonio_Palocci,Michael_Schumacher,0.0518120713531971,0,18.021061059313833,19.982106820034684,14.215695329983033,47.78113679066845
data/dataset_5/val\Antonio_Palocci\Antonio_Palocci_0002.jpg,Antonio_Palocci,Colin_Powell,0.04815612733364105,0,8.427512528441161,3.949730181396083,20.79707592793755,66.82568136222521
data/dataset_5/val\Ari_Fleischer\Ari_Fleischer_0001.jpg,Ari_Fleischer,Jacques_Chirac,0.03679855912923813,0,16.13900470394249,15.63198108731519,7.70884840284117,60.52016580590115
data/dataset_5/val\Ari_Fleischer\Ari_Fleischer_0002.jpg,Ari_Fleischer,Condoleezza_Rice,0.037105221301317215,0,18.98136647075554,14.900717594097584,12.103644792345152,54.014271142801725
data/dataset_5/val\Ari_Fleischer\Ari_Fleischer_0011.jpg,Ari_Fleischer,Ari_Fleischer,0.10484540462493896,1,18.011295231041792,14.814424733986426,8.010224556158585,59.1640554788132
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0004.jpg,Ariel_Sharon,John_Negroponte,0.10018158704042435,0,11.942562112244222,14.225275583331163,17.986210593336736,55.84595171108788
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0005.jpg,Ariel_Sharon,Lucio_Gutierrez,0.04589124768972397,0,6.940016268973295,10.234041550073512,21.443857819430328,61.382084361522864
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0012.jpg,Ariel_Sharon,Jacques_Chirac,0.05371878668665886,0,12.8667327019697,15.157098403864458,16.40769856389608,55.56847033026976
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0014.jpg,Ariel_Sharon,Ariel_Sharon,0.05818619579076767,1,0.0,2.300278695866535,17.95300467449321,79.74671662964025
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0015.jpg,Ariel_Sharon,Ariel_Sharon,0.2299390286207199,1,9.77305798148459,8.642250613852982,11.145994139174986,70.43869726548745
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0018.jpg,Ariel_Sharon,Andre_Agassi,0.051221493631601334,0,18.83765168309804,14.937052093763945,6.632698819177316,59.592597403960696
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0028.jpg,Ariel_Sharon,Kofi_Annan,0.04076845198869705,0,21.334510158646477,14.551463136845477,6.369806040130614,57.74422066437744
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0029.jpg,Ariel_Sharon,Gunter_Pleuger,0.03620748594403267,0,21.77987482558112,14.969129487411923,7.1030624622379825,56.14793322476897
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0032.jpg,Ariel_Sharon,Juan_Carlos_Ferrero,0.024248668923974037,0,23.057524745995014,15.220390290651984,6.431072159895702,55.2910128034573
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0033.jpg,Ariel_Sharon,Queen_Elizabeth_II,0.024662785232067108,0,14.072791689977945,5.522450659125822,4.42745123127636,75.97730641961988
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0036.jpg,Ariel_Sharon,Jacques_Chirac,0.043228015303611755,0,17.506263250688573,5.2033767053528805,2.9425297766582017,74.34783026730035
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0055.jpg,Ariel_Sharon,Ariel_Sharon,0.0649363324046135,1,13.996725935695169,11.552440261255613,6.202446452234711,68.24838735081451
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0069.jpg,Ariel_Sharon,Jacques_Chirac,0.035925205796957016,0,13.55019909057109,2.9444449291569774,1.7145294964566,81.79082648381534
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0070.jpg,Ariel_Sharon,Kofi_Annan,0.03748786821961403,0,17.14942678309303,16.34841419006174,10.913932957911946,55.58822606893329
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0076.jpg,Ariel_Sharon,Ariel_Sharon,0.022339163348078728,1,9.618676978343396,1.5354585754075032,4.451226475937115,84.39463797031199
data/dataset_5/val\Ariel_Sharon\Ariel_Sharon_0077.jpg,Ariel_Sharon,Ariel_Sharon,0.18914107978343964,1,4.141255920548175,4.04367828155074,14.263691021401057,77.55137477650003
data/dataset_5/val\Arminio_Fraga\Arminio_Fraga_0001.jpg,Arminio_Fraga,Laura_Bush,0.22540266811847687,0,15.475541870124834,17.561662383596968,13.737055955703207,53.22573979057499
data/dataset_5/val\Arminio_Fraga\Arminio_Fraga_0006.jpg,Arminio_Fraga,Gloria_Macapagal_Arroyo,0.07892539352178574,0,21.5004101091859,13.163092874967488,5.669179238470021,59.66731777737659
data/dataset_5/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0002.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.5020156502723694,1,13.286968724870144,10.301949329272777,15.318321449470893,61.092760496386184
data/dataset_5/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0006.jpg,Arnold_Schwarzenegger,Steve_Nash,0.03269577771425247,0,18.76015925177691,14.694819926420026,8.37874376010202,58.166277061701045
data/dataset_5/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0007.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.053122349083423615,1,7.764865448538373,8.521712279012965,17.32020682281116,66.39321544963751
data/dataset_5/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0008.jpg,Arnold_Schwarzenegger,Lindsay_Davenport,0.03755129501223564,0,15.653802656349809,17.32381494169783,11.367135930109503,55.65524647184286
data/dataset_5/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0009.jpg,Arnold_Schwarzenegger,Lindsay_Davenport,0.05445511266589165,0,19.681942294007698,15.522981202555426,7.284073536765101,57.511002966671775
data/dataset_5/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0015.jpg,Arnold_Schwarzenegger,David_Beckham,0.02687619999051094,0,10.191673168849732,12.648209752501668,19.288244787915346,57.87187229073325
data/dataset_5/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0016.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.36806410551071167,1,16.831800573653066,15.7255192820462,14.810276678551489,52.63240346574925
data/dataset_5/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0018.jpg,Arnold_Schwarzenegger,Gerhard_Schroeder,0.05231381580233574,0,22.817264171336923,8.62311537064394,3.5428041073102485,65.01681635070888
data/dataset_5/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0041.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.18284136056900024,1,16.732152426194727,11.930864842701881,12.623448358219724,58.71353437288367
data/dataset_5/val\Arnoldo_Aleman\Arnoldo_Aleman_0001.jpg,Arnoldo_Aleman,Mahathir_Mohamad,0.042311009019613266,0,11.804453536705358,14.223963547578135,16.85050807942909,57.12107483628741
data/dataset_5/val\Ashanti\Ashanti_0001.jpg,Ashanti,Serena_Williams,0.10185051709413528,0,6.739337438834331,8.405154780477902,21.40517792833483,63.45032985235294
data/dataset_5/val\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0001.jpg,Atal_Bihari_Vajpayee,Atal_Bihari_Vajpayee,0.1349138766527176,1,20.447044009706246,2.931478073230756,10.99551804519777,65.62595987186523
data/dataset_5/val\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0004.jpg,Atal_Bihari_Vajpayee,Cruz_Bustamante,0.03311154618859291,0,10.64178152482509,13.223315754588066,17.46687301453436,58.66802970605248
data/dataset_5/val\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0008.jpg,Atal_Bihari_Vajpayee,Gerhard_Schroeder,0.051119331270456314,0,23.6638686616154,14.205308644714576,5.754507341545288,56.37631535212474
data/dataset_5/val\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0009.jpg,Atal_Bihari_Vajpayee,Nicole_Kidman,0.02805161476135254,0,7.485526806411513,9.434454150776414,19.96211257419957,63.1179064686125
data/dataset_5/val\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0021.jpg,Atal_Bihari_Vajpayee,Hans_Blix,0.051885783672332764,0,14.827580721929348,13.580534251269064,13.263540347372404,58.328344679429186
data/dataset_5/val\Ben_Affleck\Ben_Affleck_0001.jpg,Ben_Affleck,Jennifer_Capriati,0.04342973232269287,0,18.818287377578333,10.012739297573159,6.877479157540032,64.29149416730847
data/dataset_5/val\Ben_Affleck\Ben_Affleck_0006.jpg,Ben_Affleck,Rubens_Barrichello,0.05460279807448387,0,10.87289083338471,11.720906649679812,15.078323584679781,62.3278789322557
data/dataset_5/val\Benazir_Bhutto\Benazir_Bhutto_0001.jpg,Benazir_Bhutto,Jennifer_Capriati,0.07985564321279526,0,20.126562070362937,5.066070415231097,9.041326860093877,65.76604065431209
data/dataset_5/val\Benjamin_Netanyahu\Benjamin_Netanyahu_0001.jpg,Benjamin_Netanyahu,Michael_Schumacher,0.16910095512866974,0,20.14414627312087,12.124679348904806,5.5085974450947734,62.22257693287955
data/dataset_5/val\Bernard_Law\Bernard_Law_0001.jpg,Bernard_Law,Hans_Blix,0.09537454694509506,0,21.848274394378176,11.916929864940073,5.015829326681507,61.21896641400024
data/dataset_5/val\Bertie_Ahern\Bertie_Ahern_0001.jpg,Bertie_Ahern,Michael_Schumacher,0.10779173672199249,0,18.87116171100783,16.13973422422974,10.770923244168984,54.218180820593446
data/dataset_5/val\Bill_Clinton\Bill_Clinton_0001.jpg,Bill_Clinton,Bill_Clinton,0.06354431807994843,1,10.684823115212989,13.343888238021453,17.32033530703159,58.65095333973397
data/dataset_5/val\Bill_Clinton\Bill_Clinton_0004.jpg,Bill_Clinton,Bill_Clinton,0.1943035125732422,1,10.38789586957357,12.726580903925681,21.282074208133754,55.603449018366994
data/dataset_5/val\Bill_Clinton\Bill_Clinton_0008.jpg,Bill_Clinton,John_Ashcroft,0.08926355093717575,0,11.72688472796391,12.969868744266508,16.81955409852325,58.48369242924633
data/dataset_5/val\Bill_Clinton\Bill_Clinton_0009.jpg,Bill_Clinton,Michael_Schumacher,0.15535442531108856,0,11.95879619110448,13.317513256183325,15.607575312510376,59.11611524020182
data/dataset_5/val\Bill_Clinton\Bill_Clinton_0021.jpg,Bill_Clinton,Junichiro_Koizumi,0.04237845540046692,0,26.05078072461458,1.850559346747726,2.1743367107217675,69.92432321791593
data/dataset_5/val\Bill_Clinton\Bill_Clinton_0024.jpg,Bill_Clinton,Madonna,0.044326040893793106,0,16.341020645367553,10.112716248022542,14.557528204842503,58.9887349017674
data/dataset_5/val\Bill_Frist\Bill_Frist_0001.jpg,Bill_Frist,Tom_Ridge,0.047701191157102585,0,20.269262894076586,10.731885644053909,7.770562231857508,61.228289230011995
data/dataset_5/val\Bill_Frist\Bill_Frist_0002.jpg,Bill_Frist,Junichiro_Koizumi,0.06252697110176086,0,18.781717672122856,6.076872535243416,7.20986279750585,67.93154699512787
data/dataset_5/val\Bill_Gates\Bill_Gates_0001.jpg,Bill_Gates,Tom_Ridge,0.04260856285691261,0,19.737132339958233,14.602838229732969,6.577619621102559,59.08240980920624
data/dataset_5/val\Bill_Gates\Bill_Gates_0004.jpg,Bill_Gates,Junichiro_Koizumi,0.0774940475821495,0,21.863962168844346,7.934500342542865,6.534856755004118,63.66668073360867
data/dataset_5/val\Bill_Gates\Bill_Gates_0005.jpg,Bill_Gates,Hans_Blix,0.026069119572639465,0,10.010292457981674,11.201776391646566,15.69364509383779,63.09428605653397
data/dataset_5/val\Bill_Gates\Bill_Gates_0012.jpg,Bill_Gates,Antonio_Palocci,0.027103696018457413,0,12.683556174332388,13.941136483160932,17.45057307259152,55.924734269915156
data/dataset_5/val\Bill_Graham\Bill_Graham_0001.jpg,Bill_Graham,Guillermo_Coria,0.03162658214569092,0,23.897098650334133,2.461022536043462,2.114203905095255,71.52767490852715
data/dataset_5/val\Bill_Graham\Bill_Graham_0002.jpg,Bill_Graham,Vladimir_Putin,0.06997668743133545,0,17.34415331790177,15.415546034621897,15.46687539773082,51.773425249745515
data/dataset_5/val\Bill_McBride\Bill_McBride_0001.jpg,Bill_McBride,Naomi_Watts,0.06407823413610458,0,18.953643856338246,12.829500145121349,10.063942627994205,58.1529133705462
data/dataset_5/val\Bill_McBride\Bill_McBride_0002.jpg,Bill_McBride,Michael_Schumacher,0.03635719418525696,0,13.319743269634289,14.35983458142931,12.360098093515473,59.96032405542093
data/dataset_5/val\Bill_Simon\Bill_Simon_0001.jpg,Bill_Simon,Jennifer_Aniston,0.04696720838546753,0,22.692693855900107,12.827065819680042,5.3876124222090835,59.092627902210765
data/dataset_5/val\Bill_Simon\Bill_Simon_0002.jpg,Bill_Simon,Ron_Dittemore,0.02684994973242283,0,8.007637022044419,10.416277837626149,19.869140661570174,61.70694447875926
data/dataset_5/val\Bill_Simon\Bill_Simon_0011.jpg,Bill_Simon,Bill_Gates,0.056917376816272736,0,21.89955847614998,15.329105667563688,8.332944686518958,54.43839116976737
data/dataset_5/val\Billy_Crystal\Billy_Crystal_0001.jpg,Billy_Crystal,Jose_Maria_Aznar,0.05286278948187828,0,9.069720346975258,11.505039353257143,22.9710041505144,56.4542361492532
data/dataset_5/val\Billy_Crystal\Billy_Crystal_0006.jpg,Billy_Crystal,Fidel_Castro,0.0774771198630333,0,10.145207802567166,10.369945609921512,22.800272923209604,56.684573664301716
