imagem,real,pred,confidence,correta,olhos,nariz,boca,fundo
data/dataset_5/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0015.jpg,Arnold_Schwarzenegger,Jeong_Se-hyun,0.1379670351743698,0,21.673622555555127,18.90841684271187,9.824324348413612,49.593636253319396
data/dataset_5/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0016.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.7933349609375,1,16.833788201276416,15.803537123687088,14.721043183960875,52.64163149107562
data/dataset_5/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0018.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.1514359712600708,1,16.979753741814232,19.331746379552694,12.727368409411309,50.96113146922177
data/dataset_5/val\Arnold_Schwarzenegger\Arnold_Schwarzenegger_0041.jpg,Arnold_Schwarzenegger,Arnold_Schwarzenegger,0.859006404876709,1,14.535693921806788,16.973310839755097,14.728445970219434,53.762549268218685
data/dataset_5/val\Arnoldo_Aleman\Arnoldo_Aleman_0001.jpg,Arnoldo_Aleman,Arnoldo_Aleman,0.9499873518943787,1,23.879910186377593,19.671051058654776,8.40027387881992,48.048764876147715
data/dataset_5/val\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0001.jpg,Atal_Bihari_Vajpayee,Martin_Scorsese,0.13306325674057007,0,13.630457682769121,17.95426562843978,18.085303315260102,50.329973373531
data/dataset_5/val\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0004.jpg,Atal_Bihari_Vajpayee,Yasser_Arafat,0.2456006407737732,0,20.993559383865566,5.938275105742959,11.068342301802078,61.99982320858939
data/dataset_5/val\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0008.jpg,Atal_Bihari_Vajpayee,Atal_Bihari_Vajpayee,0.27322253584861755,1,12.820798564558427,4.21515132404685,13.814827073750463,69.14922303764426
data/dataset_5/val\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0009.jpg,Atal_Bihari_Vajpayee,Atal_Bihari_Vajpayee,0.9927454590797424,1,20.056453458134218,13.061691558250358,9.850995664671597,57.030859318943826
data/dataset_5/val\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0021.jpg,Atal_Bihari_Vajpayee,Claudia_Pechstein,0.1264631748199463,0,21.758908624264986,7.201345818203707,4.217421633874989,66.82232392365631
data/dataset_5/val\Ben_Affleck\Ben_Affleck_0001.jpg,Ben_Affleck,Pierce_Brosnan,0.5828911662101746,0,15.524585153558059,16.569390244391155,15.48412648346,52.42189811859079
data/dataset_5/val\Ben_Affleck\Ben_Affleck_0006.jpg,Ben_Affleck,Ben_Affleck,0.26038068532943726,1,10.918317446058603,12.512604976329548,17.232147871388364,59.33692970622348
data/dataset_5/val\Benazir_Bhutto\Benazir_Bhutto_0001.jpg,Benazir_Bhutto,Benazir_Bhutto,0.1342170536518097,1,24.499186257421574,8.766394146425233,6.620441075460719,60.11397852069248
data/dataset_5/val\Benjamin_Netanyahu\Benjamin_Netanyahu_0001.jpg,Benjamin_Netanyahu,John_Howard,0.5981857776641846,0,17.778689728892115,18.641502847212465,12.831245490194446,50.74856193370098
data/dataset_5/val\Bernard_Law\Bernard_Law_0001.jpg,Bernard_Law,Carla_Del_Ponte,0.6924083828926086,0,9.155708284676672,11.1929619854973,17.51391947775114,62.137410252074886
data/dataset_5/val\Bertie_Ahern\Bertie_Ahern_0001.jpg,Bertie_Ahern,Donald_Rumsfeld,0.38948455452919006,0,23.49920075107787,11.731219593585651,5.590472702325472,59.17910695301101
data/dataset_5/val\Bill_Clinton\Bill_Clinton_0001.jpg,Bill_Clinton,Bill_Clinton,0.2931055724620819,1,16.895656585506533,16.28240396174164,18.876517687650054,47.94542176510177
data/dataset_5/val\Bill_Clinton\Bill_Clinton_0004.jpg,Bill_Clinton,Bill_Clinton,0.9922640323638916,1,17.44057122067,16.138855384739195,15.50239888933151,50.918174505259294
data/dataset_5/val\Bill_Clinton\Bill_Clinton_0008.jpg,Bill_Clinton,Bill_Clinton,0.8841626644134521,1,19.699161255863,18.387608664770376,17.4984217085101,44.41480837085652
data/dataset_5/val\Bill_Clinton\Bill_Clinton_0009.jpg,Bill_Clinton,Bill_Clinton,0.3315376937389374,1,13.684981261043907,13.422227050982139,17.629212602462633,55.26357908551132
data/dataset_5/val\Bill_Clinton\Bill_Clinton_0021.jpg,Bill_Clinton,Bill_Clinton,0.7150870561599731,1,19.65839029672658,18.538676379120915,16.1785456785852,45.62438764556731
data/dataset_5/val\Bill_Clinton\Bill_Clinton_0024.jpg,Bill_Clinton,Bill_Clinton,0.25455477833747864,1,22.010114411302943,17.903826382899982,15.194659085041705,44.891400120755364
data/dataset_5/val\Bill_Frist\Bill_Frist_0001.jpg,Bill_Frist,Tom_Daschle,0.12591661512851715,0,20.184892867009932,23.547043658823508,11.829475959701032,44.438587514465524
data/dataset_5/val\Bill_Frist\Bill_Frist_0002.jpg,Bill_Frist,Richard_Gere,0.12346358597278595,0,14.813347322978977,3.5791831708529585,14.203726982463946,67.40374252370412
data/dataset_5/val\Bill_Gates\Bill_Gates_0001.jpg,Bill_Gates,Claudia_Pechstein,0.10234493017196655,0,20.657889312255307,14.084886646710164,10.762047483525574,54.495176557508955
data/dataset_5/val\Bill_Gates\Bill_Gates_0004.jpg,Bill_Gates,Anna_Kournikova,0.0730983093380928,0,24.276041124117285,13.60298356962654,5.639448586220224,56.48152672003595
data/dataset_5/val\Bill_Gates\Bill_Gates_0005.jpg,Bill_Gates,Hans_Blix,0.45678454637527466,0,10.80617262072847,10.053271402361059,19.123081219044124,60.017474757866346
data/dataset_5/val\Bill_Gates\Bill_Gates_0012.jpg,Bill_Gates,Bill_Gates,0.7153130769729614,1,13.728598727545226,17.71838549584513,18.60653766678471,49.94647810982494
data/dataset_5/val\Bill_Graham\Bill_Graham_0001.jpg,Bill_Graham,George_HW_Bush,0.2754426598548889,0,14.783457690422848,8.838238907807757,15.314759405310728,61.06354399645867
data/dataset_5/val\Bill_Graham\Bill_Graham_0002.jpg,Bill_Graham,Robert_Blake,0.09479377418756485,0,16.618649520836282,14.676297934151188,15.575927948035948,53.12912459697658
data/dataset_5/val\Bill_McBride\Bill_McBride_0001.jpg,Bill_McBride,Lance_Armstrong,0.19818127155303955,0,14.937239258824377,16.093564728407785,14.342692415679458,54.62650359708838
data/dataset_5/val\Bill_McBride\Bill_McBride_0002.jpg,Bill_McBride,Sophia_Loren,0.08336381614208221,0,20.611774798147835,12.410384856315288,11.435906705694414,55.54193363984246
data/dataset_5/val\Bill_Simon\Bill_Simon_0001.jpg,Bill_Simon,Bill_Simon,0.9717828035354614,1,11.167318439418505,13.024082890253382,18.20506990681111,57.603528763517
data/dataset_5/val\Bill_Simon\Bill_Simon_0002.jpg,Bill_Simon,Bill_Simon,0.5920377373695374,1,12.400458836507125,13.583986869201285,17.32793725920865,56.687617035082944
data/dataset_5/val\Bill_Simon\Bill_Simon_0011.jpg,Bill_Simon,Bill_Simon,0.58291095495224,1,17.992922635403723,10.895820864813755,6.479009325420215,64.6322471743623
data/dataset_5/val\Billy_Crystal\Billy_Crystal_0001.jpg,Billy_Crystal,Kevin_Costner,0.49506136775016785,0,19.36778194721246,9.98498908093388,15.54058722679077,55.106641745062895
data/dataset_5/val\Billy_Crystal\Billy_Crystal_0006.jpg,Billy_Crystal,Billy_Crystal,0.1976390928030014,1,19.188028302585824,9.528753255194976,10.350241056170296,60.932977386048904
data/dataset_5/val\Binyamin_Ben-Eliezer\Binyamin_Ben-Eliezer_0001.jpg,Binyamin_Ben-Eliezer,John_Bolton,0.052409347146749496,0,18.57710278687045,17.48581513261085,7.94730259570103,55.98977948481767
data/dataset_5/val\Binyamin_Ben-Eliezer\Binyamin_Ben-Eliezer_0006.jpg,Binyamin_Ben-Eliezer,John_Snow,0.14027555286884308,0,19.978306026762144,19.13765474717714,11.242031051572978,49.64200817448774
